"","FeatureID","Taxon","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","GENUS_SPECIES.x","Phylum","Grazer.Taxonomic.ID","GENUS","SPECIES","Synonym.Basionym","Feeding.Mode","Morphotype","ESD","Prey_MaxESD","Unknown","Bacteria","Detritus","Diatoms","Haptophytes","Chlorophytes","Cryptophytes","Raphidophytes","Pelagophytes","Dinoflagellates","Ciliates","Copepods","Copepod.Eggs...Nauplii","Metazoan.Host","Other","References","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","GENUS_SPECIES.y","DIST"
"298","b98a8e29ea3bb70248442dc1770b347f","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_donghaiense;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum donghaiense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","a6736f12ccbc8f68c636c3bbdc64498e","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_affine;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrocystaceae","Alexandrium","Alexandrium affine","Dinoflagellata","Alexandrium affine","Alexandrium","affine","","Autotroph","","30.1 - 31.9 µm","not recorded","","","","","","","","","","","","","","","","Lee et al. (2016); Kim et al. (2017)",NA,NA,NA,NA,NA,NA,NA,NA,"Alexandrium affine",0
"300","a0697ff3096176a34a0eed4ac893d8a4","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_elongata;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax elongata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","24e3616b64b5510edf39e866b404b4d4","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniales_X;Sabulodinium;Sabulodinium_undulatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium undulatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","fea585bc63e361e1c9bab33468b2f8f4","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"303","9ddd86720d8d818fababf7d70f5d26fc","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"304","4894c4a2c1ad0255afcffca4c408d3f8","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"305","851f23209e946a6e578a339fc64c81fe","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"306","00a66f2b41bfa0157c07b50f8ceb41ee","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides","Dinoflagellata","Margalefidinium polykrikoides","Margalefidinium","polykrikoides","Cochlodinium polykrikoides","Mixotroph","CM","23 - 28.8 µm","11 µm","","+","","+","+","","+","","","+","","","","","","Jeong et al. (2004); Jeong et al. (2005)",NA,NA,NA,NA,NA,NA,NA,NA,"Margalefidinium polykrikoides",0
"307","694555c6f7c145fcf0d59c9784b227d7","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pfiesteria;Pfiesteria_piscicida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Pfiesteria","Pfiesteria piscicida","Dinoflagellata","Pfiesteria piscicda","Pfiesteria","piscicda","","Mixotroph","pSNCM","13.5 µm","40 µm","","","","+","","","+","+","","+","","","","","","Steidinger et al. (1996); Lewitus et al. (1999); Feinstein et al. (2002); Stoecker & Gustafson (2002); Jeong et al. (2006); Kang et al. (2018); Jeong et al. (2021); Park et al. (2021)",NA,NA,NA,NA,NA,NA,NA,NA,"Pfiesteria piscicda",1
"308","67eb160ce79f4ef44b0ff8e523050a53","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"309","18363b91dc467ece85e4dd785601c1ae","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"310","20fe3ced3f83ca381bbc1c27875dc10f","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Schuettiella;Schuettiella_mitra;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Schuettiella","Schuettiella mitra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","114b96fb082cb3118a63b423f385f3aa","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma","Dinoflagellata","Gonyaulax polygramma","Gonyaulax","polygramma","G. schuetti","Mixotroph","CM","29.5 - 39.4 µm","20 µm","","+","","","","","+","","","+","","","","","","Jacobson & Anderson (1996); Jeong et al. (2005); Lee et al. (2016)",NA,NA,NA,NA,NA,NA,NA,NA,"Gonyaulax polygramma",0
"312","6dd725b898b5b858ad80879f842ca7bf","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"313","1c4400094f259a39008de583d9d51c83","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"314","01ffaba0d8f8904771212da4f92be732","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides","Dinoflagellata","Margalefidinium polykrikoides","Margalefidinium","polykrikoides","Cochlodinium polykrikoides","Mixotroph","CM","23 - 28.8 µm","11 µm","","+","","+","+","","+","","","+","","","","","","Jeong et al. (2004); Jeong et al. (2005)",NA,NA,NA,NA,NA,NA,NA,NA,"Margalefidinium polykrikoides",0
"315","d877dfde8c4a0cf40544a20963a8a4f5","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_leei;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrocystaceae","Alexandrium","Alexandrium leei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","922d2064da282251c6c7d7f5f47612ef","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Spiniferites;Spiniferites_mirabilis;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Spiniferites","Spiniferites mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","0491b85d600b99b5d41ce303b4df316b","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"318","58e3eb79a311c6bda26fa474a956fef1","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma","Dinoflagellata","Gonyaulax polygramma","Gonyaulax","polygramma","G. schuetti","Mixotroph","CM","29.5 - 39.4 µm","20 µm","","+","","","","","+","","","+","","","","","","Jacobson & Anderson (1996); Jeong et al. (2005); Lee et al. (2016)",NA,NA,NA,NA,NA,NA,NA,NA,"Gonyaulax polygramma",0
"319","961069a1ff35e88efe42e9d28bc0d96d","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Podolampadaceae;Lessardia;Lessardia_elongata;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Podolampadaceae","Lessardia","Lessardia elongata","Dinoflagellata","Lessardia elongata","Lessardia","elongata","Gymnodinium elongatum","Heterotroph","SH*","11.0 - 19.5 µm","not recorded","","","","","","","+","","","","","","","","","Sherr & Sherr (2002); Saldarriaga et al. (2003); Eker-Develi & Velikova (2009)",NA,NA,NA,NA,NA,NA,NA,NA,"Lessardia elongata",0
"320","f9a4ea165ddc0c9d739502012e902f78","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_elongata;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax elongata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","25e1c89035737a2d8386b78cda592b75","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamiyavanichii;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrocystaceae","Alexandrium","Alexandrium tamiyavanichii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","474fd7491136a21d84ed09aa6b766333","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"323","eb947ea18d738b34f202d85a8d195562","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"324","28ab645635935ef5695bb03b39a909fd","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniales_X;Grammatodinium;Grammatodinium_tongyeonginum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniales_X","Grammatodinium","Grammatodinium tongyeonginum","Dinoflagellata","Grammatodinium tongyeonginum","Grammatodinium","tongyeonginum","","Mixotroph","CM","22.7 - 35.6 µm","not recorded","+","","","","","","","","","","","","","","","Li et al. (2017)",NA,NA,NA,NA,NA,NA,NA,NA,"Grammatodinium tongyeonginum",0
"325","424b7c8ceb3030d963fa771f25bb302b","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides","Dinoflagellata","Margalefidinium polykrikoides","Margalefidinium","polykrikoides","Cochlodinium polykrikoides","Mixotroph","CM","23 - 28.8 µm","11 µm","","+","","+","+","","+","","","+","","","","","","Jeong et al. (2004); Jeong et al. (2005)",NA,NA,NA,NA,NA,NA,NA,NA,"Margalefidinium polykrikoides",0
"326","c3514881506c7be55c0c73450c121590","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_affine;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrocystaceae","Alexandrium","Alexandrium affine","Dinoflagellata","Alexandrium affine","Alexandrium","affine","","Autotroph","","30.1 - 31.9 µm","not recorded","","","","","","","","","","","","","","","","Lee et al. (2016); Kim et al. (2017)",NA,NA,NA,NA,NA,NA,NA,NA,"Alexandrium affine",0
"327","1fec087a49808b425c37b301eaa4fd09","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"328","b60cd14de82e3eace282d0e9c4744d8d","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_donghaiense;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum donghaiense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","0b7253d882e1b45437006d671bf6ecb2","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniales_X;Sabulodinium;Sabulodinium_undulatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium undulatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","26ca603a2d15635c703cf5c926cecc6e","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Ceratoperidiniaceae;Ceratoperidinium;Ceratoperidinium_falcatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Ceratoperidiniaceae","Ceratoperidinium","Ceratoperidinium falcatum","Dinoflagellata","Ceratoperidinium falcatum","Ceratoperidinium","falcatum","Pseliodinium fusus, Gyrodinium falcatum","Mixotroph","CM","25.5 - 93.3 µm","not recorded","+","","","","","","","","","","","","","","","Gárate-Lizárraga (2014); Gomez (2018)",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratoperidinium falcatum",0
"331","669a7c60c72f6e9e481073c0e3afdc75","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"332","b92a65d3352b528a8823cdc1f2b9795a","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_catenatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium catenatum","Dinoflagellata","Gymnodinium catenatum ","Gymnodinium","catenatum","","Mixotroph","CM","32.3 - 53.5 µm","12.1 µm","","+","","","+","","+","","","+","","","","","","Jeong et al. (2005b. Feeding by phototrophic red-tide dinoflagellates); Jeong et al. (2021); Lambert et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Gymnodinium catenatum",0
"333","016a2489a72fb0be4511a5bbc96c5f5f","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"334","92c67de8841c591236dfea4812fe8df6","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"335","e74d1422c84b2f4cd5f60639e3b967ed","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Pelagodinium;Pelagodinium_beii;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Pelagodinium","Pelagodinium beii","Dinoflagellata","Pelagodinium beii","Pelagodinium","beii","","Mixotroph","CM","4.5 µm","< 2 µm","","+","","","","","","","","","","","","","","Jeong et al. (2021); Li et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Pelagodinium beii",0
"336","7d5b759537910265868762d45548c639","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"337","3f0a0efe5b19970198e478c2b345f1c5","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides","Dinoflagellata","Margalefidinium polykrikoides","Margalefidinium","polykrikoides","Cochlodinium polykrikoides","Mixotroph","CM","23 - 28.8 µm","11 µm","","+","","+","+","","+","","","+","","","","","","Jeong et al. (2004); Jeong et al. (2005)",NA,NA,NA,NA,NA,NA,NA,NA,"Margalefidinium polykrikoides",0
